epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6681830247243246,0.6932564973831177,0.45,0.001
1,0.7222800135612488,0.6932541012763977,0.44999999999999996,0.001
2,0.6652541557947794,0.6932929754257202,0.55,0.001
3,0.685681148370107,0.6933161735534668,0.575,0.001
4,0.6842574954032898,0.6932838201522827,0.575,0.001
5,0.6745332280794779,0.6932164669036865,0.6,0.001
6,0.6586089968681336,0.6932468056678772,0.6,0.001
7,0.6676421284675598,0.6932039380073547,0.55,0.001
8,0.6593555967013042,0.6932349681854248,0.55,0.001
9,0.6455619772275288,0.6931787729263306,0.55,0.001
10,0.6303391814231872,0.693045723438263,0.5,0.001
11,0.6480412721633911,0.6928255438804627,0.45,0.001
12,0.6552420099576314,0.6926180720329285,0.42500000000000004,0.001
13,0.6545398910840352,0.6924985170364379,0.4,0.001
14,0.6301607966423035,0.6924231290817261,0.475,0.001
15,0.6460434277852376,0.69224613904953,0.5249999999999999,0.001
16,0.5927992781003316,0.6919646501541138,0.475,0.0005
17,0.6138051271438598,0.6918539524078369,0.475,0.0005
18,0.5984618266423544,0.6918219327926636,0.44999999999999996,0.0005
19,0.5999054630597432,0.6916708469390869,0.44999999999999996,0.0005
20,0.6033605615297953,0.6914173126220703,0.44999999999999996,0.0005
21,0.6466209411621093,0.6911041736602783,0.525,0.0005
22,0.5812350392341614,0.6906695008277893,0.525,0.0005
23,0.6123276710510254,0.69026118516922,0.525,0.0005
24,0.6122270226478577,0.6898814558982849,0.525,0.0005
25,0.5933209458986918,0.6895410060882569,0.55,0.0005
26,0.5931364734967549,0.6892391324043274,0.525,0.0005
27,0.5917667706807455,0.6889081001281738,0.525,0.00025
28,0.5841073155403137,0.6885595560073853,0.525,0.00025
29,0.5479116280873616,0.6881740927696228,0.525,0.00025
30,0.5663835406303406,0.6878445863723754,0.525,0.00025
