epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7147612690925598,0.6927829504013061,0.6,0.001
1,0.720003354549408,0.6927020907402038,0.6000000000000001,0.001
2,0.6847827315330506,0.6925667524337769,0.65,0.001
3,0.6821217576662699,0.6924207448959351,0.675,0.001
4,0.6726499279340108,0.6922653436660766,0.65,0.001
5,0.6969001253445943,0.6920231461524964,0.675,0.001
6,0.663878854115804,0.6918010711669922,0.675,0.001
7,0.686632780234019,0.6915890216827393,0.5,0.001
8,0.6535547614097595,0.6913437843322754,0.5,0.001
9,0.6542323311169942,0.6911117315292359,0.5,0.001
10,0.6411428451538086,0.6908416032791138,0.5,0.001
11,0.672547725836436,0.6905548095703125,0.5,0.001
12,0.6384368658065795,0.6902793645858765,0.5,0.001
13,0.6098658204078674,0.6899487733840942,0.5,0.001
14,0.6394046783447266,0.6896058082580566,0.5,0.0005
15,0.6115440527598063,0.6893310427665711,0.5,0.0005
16,0.5913834532101949,0.6890210390090943,0.5,0.0005
17,0.6131264845530192,0.6887640118598938,0.5,0.0005
18,0.6244668126106262,0.6884599328041077,0.5,0.0005
19,0.6013019641240438,0.6879445791244507,0.5,0.0005
20,0.5825704415639241,0.6873159646987915,0.5,0.0005
21,0.5786637584368388,0.6866900205612183,0.5,0.0005
22,0.5734113415082296,0.686104154586792,0.5,0.0005
23,0.6019132216771443,0.6859623908996582,0.5,0.0005
24,0.5550601998964946,0.685560691356659,0.5,0.0005
25,0.5877864837646485,0.6846167922019959,0.5,0.00025
26,0.5340802073478699,0.6835238933563232,0.5,0.00025
27,0.50356698234876,0.6825950145721436,0.5,0.00025
28,0.5282442212104798,0.6810105085372925,0.5,0.00025
