epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7212178321445689,0.6932899236679078,0.5,0.001
1,0.7026448890942485,0.6932356238365174,0.5,0.001
2,0.6919084411709249,0.6932804822921753,0.5,0.001
3,0.6679699305726701,0.6933493256568909,0.5,0.001
4,0.664606511592865,0.693388843536377,0.5,0.001
5,0.6503326406999796,0.6933470249176026,0.5,0.001
6,0.6647580872062876,0.6932971119880676,0.475,0.001
7,0.6322776144292174,0.6931114554405212,0.45,0.001
8,0.6309105192913729,0.6928691387176513,0.475,0.001
9,0.6174010383982619,0.6926651477813721,0.47500000000000003,0.001
10,0.6090064729963031,0.6924712300300598,0.5,0.001
11,0.5956459566324699,0.6921380639076233,0.55,0.001
12,0.5805778533470731,0.6916319131851196,0.625,0.001
13,0.5652399438769877,0.691033148765564,0.625,0.001
14,0.5651117663423554,0.690481448173523,0.575,0.001
15,0.5330658094221804,0.6897902846336365,0.575,0.001
16,0.5124569317372907,0.6889655590057373,0.55,0.001
17,0.5229996087170449,0.6879831552505493,0.575,0.001
18,0.48857199344314445,0.6864111423492432,0.675,0.001
19,0.46274686210295735,0.6848368883132935,0.7,0.001
20,0.4454789855400053,0.6835323810577393,0.7,0.001
21,0.4486713992948292,0.6821534395217895,0.675,0.001
22,0.4273132351266236,0.6803433537483216,0.675,0.001
23,0.402765391754503,0.677427339553833,0.675,0.001
24,0.3782140642654996,0.6728709220886231,0.7,0.001
25,0.3893014215120748,0.6672223091125489,0.725,0.001
26,0.3350108919524345,0.6614201545715332,0.725,0.001
27,0.33661005451899617,0.6537591934204101,0.7250000000000001,0.001
28,0.30664931751098956,0.6433180451393128,0.75,0.001
29,0.30080189875194,0.6313609480857849,0.775,0.001
30,0.24910883405128448,0.6184968233108521,0.775,0.001
31,0.23782260440477804,0.605739426612854,0.7749999999999999,0.001
32,0.24038719417167312,0.5952083110809326,0.7749999999999999,0.001
33,0.22255654745743053,0.584138011932373,0.75,0.001
34,0.2077927321446042,0.5743624210357666,0.75,0.001
35,0.20719134619756907,0.5637088716030121,0.7749999999999999,0.001
36,0.16595774438200878,0.5524612307548523,0.7749999999999999,0.001
37,0.15099330359146373,0.5384822487831116,0.75,0.001
38,0.15208355281032435,0.5295308530330658,0.7749999999999999,0.001
39,0.15424553736919114,0.5300820231437683,0.8,0.001
40,0.1178120343374605,0.5315757930278778,0.775,0.001
41,0.1326961248111324,0.5311169505119324,0.8,0.001
42,0.10500807158586357,0.5298026084899903,0.75,0.001
43,0.11817514176378731,0.5222744226455689,0.775,0.001
44,0.10535836595447123,0.5140527129173279,0.775,0.001
45,0.12145322767876778,0.4970174849033356,0.8,0.001
46,0.09597869455313482,0.46986048221588134,0.8,0.001
47,0.0674357585796789,0.4480122983455658,0.825,0.001
48,0.08017116484521818,0.43276783227920534,0.8500000000000001,0.001
49,0.08341577436242785,0.42840310335159304,0.8500000000000001,0.001
50,0.05942188547689374,0.43222043514251707,0.85,0.001
51,0.06714889544899724,0.4491217017173767,0.825,0.001
52,0.05476617337274952,0.48249472975730895,0.8,0.001
53,0.06915633549459842,0.497147199511528,0.8,0.001
54,0.04312007367110052,0.48792714774608614,0.825,0.001
55,0.06427120002565764,0.4610284209251404,0.825,0.001
56,0.05181733681624677,0.4318538784980774,0.825,0.001
57,0.048319389495779484,0.4094894051551819,0.8,0.001
58,0.02995423083545781,0.3976691663265228,0.8,0.001
59,0.031141477253507164,0.38805294036865234,0.8,0.0005
60,0.044596474852506854,0.38490322828292844,0.825,0.0005
61,0.03381393361492317,0.3869348406791687,0.8,0.0005
62,0.03909212352410585,0.40107248425483705,0.8,0.0005
63,0.04250486577007951,0.4301158934831619,0.85,0.0005
64,0.049670409630326665,0.46950033605098723,0.825,0.0005
65,0.03722495319587844,0.5179944276809693,0.8,0.0005
66,0.031448566174807666,0.5460624605417251,0.8,0.0005
67,0.03243041254517411,0.5433712363243103,0.825,0.0005
68,0.034097386195379144,0.5511328786611557,0.825,0.0005
69,0.020448656314436126,0.5489999175071716,0.825,0.0005
70,0.028984694373833032,0.5429024532437324,0.825,0.00025
71,0.03516404161683651,0.5165626257658005,0.825,0.00025
72,0.03550060988724733,0.48059686124324796,0.825,0.00025
73,0.034410456962445206,0.44295950829982755,0.825,0.00025
