epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6986180161818479,0.6932400571994293,0.41710526315789476,0.001
1,0.6880976715658464,0.6932289585089072,0.5486842105263158,0.001
2,0.6732471687162024,0.6931577370716975,0.55,0.001
3,0.6597409268729707,0.6929965768104944,0.55,0.001
4,0.6496104913899022,0.6926970726404434,0.575,0.001
5,0.650288426468515,0.692440118545141,0.55,0.001
6,0.6177538577308003,0.6921088175895886,0.575,0.001
7,0.6204369012107197,0.691721919255379,0.575,0.001
8,0.5952169798378252,0.6913960148126651,0.6,0.001
9,0.5984593069451487,0.6911190610665542,0.6,0.001
10,0.6018805514034044,0.6908614834149679,0.6,0.001
11,0.5883403252332639,0.6905617943176856,0.6,0.001
12,0.5556238364969563,0.6902939279874166,0.575,0.001
13,0.5540076407611879,0.6902162631352743,0.575,0.001
14,0.5229154463507172,0.690439244111379,0.575,0.001
15,0.5474705716483613,0.6907313527205051,0.55,0.001
16,0.5279544556242788,0.6909108085510058,0.525,0.001
17,0.5445097042964056,0.6905111364829235,0.55,0.001
18,0.5082716075783102,0.6901120161398863,0.5236842105263158,0.001
19,0.4839646609929892,0.6895421942075094,0.5736842105263158,0.0005
20,0.4644305792629209,0.6895754933357239,0.5736842105263158,0.0005
21,0.46825910200420606,0.6895844004093072,0.5736842105263158,0.0005
22,0.4445617519892179,0.6897690311456338,0.5473684210526316,0.0005
23,0.43173706862661576,0.6894567471284133,0.5723684210526316,0.0005
24,0.41104888814127344,0.6891178060800601,0.5710526315789474,0.0005
25,0.42323911928723,0.689028493868999,0.5710526315789474,0.0005
26,0.4419375520486098,0.6896743300633553,0.5460526315789473,0.0005
27,0.4217743776802324,0.6903129281141819,0.5460526315789473,0.0005
28,0.41490722797874713,0.6906744547379322,0.5460526315789473,0.0005
29,0.4171236544592768,0.6908130401220077,0.5460526315789473,0.0005
30,0.3702201038344294,0.690698082630451,0.5460526315789473,0.00025
31,0.3846823354052682,0.6910755680157588,0.5460526315789473,0.00025
32,0.39110023700273955,0.6914347257369604,0.5460526315789473,0.00025
33,0.3379507813698206,0.6918131861931238,0.5460526315789473,0.00025
