epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6834819084506923,0.6934769508000966,0.4649122807017544,0.001
1,0.6861845234693107,0.6933806280832033,0.48245614035087714,0.001
2,0.6566925089238054,0.6932563942831915,0.4766081871345029,0.001
3,0.657300213635978,0.6931945069416149,0.5,0.001
4,0.6462257888357518,0.6931592548215711,0.5,0.001
5,0.6298579967628091,0.6930450265472,0.5,0.001
6,0.6219387852539451,0.6928907197874945,0.5,0.001
7,0.6044712965771303,0.6926085916725365,0.5,0.001
8,0.6063427894802417,0.6922441414884619,0.5,0.001
9,0.5987455450882346,0.6918755109245712,0.5,0.001
10,0.5817300808631768,0.6914877182728535,0.5,0.001
11,0.5729270334971153,0.6910155544409881,0.5,0.001
12,0.5405616194514905,0.6906112416370495,0.5,0.001
13,0.554618510149293,0.6900161214776941,0.5,0.001
14,0.5277357485334752,0.6896621584892273,0.5,0.0005
15,0.5031614056078054,0.6895169986260904,0.5,0.0005
16,0.5116919814530065,0.6895532189188777,0.5,0.0005
17,0.4985191822052002,0.6896458171509408,0.5,0.0005
18,0.48374309378155206,0.6898649850407162,0.5,0.0005
19,0.4790530649282165,0.6900867594254984,0.5,0.0005
20,0.46994181558237236,0.690351571585681,0.5,0.0005
21,0.48064285819813357,0.6907080009176925,0.5,0.0005
22,0.44827871605501335,0.6913062688466665,0.5,0.0005
23,0.42384023282487515,0.6915863204646755,0.5,0.0005
24,0.4270081095776315,0.6917445627418725,0.5,0.0005
25,0.44371155813588936,0.6915960682405008,0.5,0.00025
26,0.4269355287996389,0.6914663991412601,0.5,0.00025
27,0.3823432422290414,0.6915762279484723,0.5,0.00025
28,0.42192085516654837,0.6915482395404094,0.5,0.00025
