epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6874340216318766,0.6922006726264953,0.55,0.001
1,0.6748305598894755,0.6919800996780395,0.525,0.001
2,0.6649993538856507,0.6916463255882264,0.5,0.001
3,0.6468811273574829,0.691376781463623,0.5,0.001
4,0.6102071166038513,0.6909228920936584,0.5,0.001
5,0.5916462779045105,0.6903694629669189,0.5,0.001
6,0.5602654258410136,0.6893693208694458,0.5,0.001
7,0.5485461791356404,0.6876472711563111,0.5,0.001
8,0.5156990647315979,0.6852920174598693,0.5,0.001
9,0.5186854561169942,0.6818156361579895,0.5,0.001
10,0.43157263000806173,0.6757908344268799,0.5,0.001
11,0.4131845732529958,0.6679699301719666,0.5,0.0005
12,0.35470333298047385,0.662680160999298,0.5,0.0005
13,0.33461103638013207,0.6559754610061646,0.5,0.0005
14,0.2996143956979116,0.6485249757766723,0.5,0.0005
15,0.25901192526022593,0.6395345270633698,0.5,0.0005
16,0.26333290835221607,0.6300518631935119,0.5,0.0005
17,0.25669651428858437,0.6193541526794434,0.525,0.0005
18,0.21164789696534475,0.6060364127159119,0.55,0.0005
19,0.17041043043136597,0.592639011144638,0.55,0.0005
20,0.19026662906010947,0.577626746892929,0.55,0.0005
21,0.15240895946820576,0.5604578614234924,0.65,0.0005
22,0.14275091787179311,0.5443104326725006,0.7,0.0005
23,0.13478665749231974,0.529911458492279,0.7,0.0005
24,0.11328333814938864,0.5134647607803344,0.75,0.0005
25,0.11210336089134217,0.49754682183265686,0.775,0.0005
26,0.11784806946913401,0.48005608320236204,0.8,0.0005
27,0.09173336327075958,0.46381508409976957,0.825,0.0005
28,0.10522674123446146,0.4471143424510956,0.85,0.0005
29,0.08763728340466817,0.4305371344089508,0.875,0.0005
30,0.07670783450206121,0.4172786116600037,0.875,0.0005
31,0.07170733933647473,0.4034311562776566,0.9,0.0005
32,0.06072306583325068,0.3894436448812485,0.9,0.0005
33,0.054106352974971135,0.3743127197027206,0.9,0.0005
34,0.061451529959837596,0.3612015455961227,0.9,0.0005
35,0.04940908079346021,0.3452971339225769,0.9,0.0005
36,0.055810600767532983,0.33080068826675413,0.9,0.0005
37,0.05159173496067524,0.31729752123355864,0.925,0.0005
38,0.03548779512445132,0.304185651242733,0.925,0.0005
39,0.059262048949797946,0.29301442503929137,0.925,0.0005
40,0.04874845842520396,0.28054688721895216,0.925,0.0005
41,0.027894619603951773,0.2667152673006058,0.925,0.0005
42,0.03430905068914095,0.25343483686447144,0.925,0.0005
43,0.030115938186645506,0.23996346890926362,0.925,0.0005
44,0.043529894948005673,0.23074091374874114,0.925,0.0005
45,0.04021664845446746,0.22453269809484483,0.925,0.0005
46,0.028017078464229902,0.21573746502399443,0.925,0.0005
47,0.022944846314688523,0.2053639441728592,0.925,0.0005
48,0.03900037296116352,0.1886815160512924,0.925,0.00025
49,0.02061219500998656,0.17814019545912743,0.975,0.00025
50,0.017325074101487797,0.16901832744479178,0.975,0.00025
51,0.022870559121171634,0.1613306760787964,0.975,0.00025
52,0.022295713735123474,0.1541334681212902,0.975,0.00025
53,0.023408782482147217,0.14763609021902085,0.975,0.00025
54,0.022872046132882438,0.14184683859348296,0.975,0.00025
55,0.04581434230009715,0.136227847635746,0.975,0.00025
56,0.019225259870290758,0.13030052334070205,0.975,0.00025
57,0.016219770101209483,0.1255576118826866,0.975,0.00025
58,0.022687396158774693,0.12089176625013351,0.975,0.00025
59,0.021648136029640833,0.11634942814707756,0.975,0.00025
60,0.022187769040465356,0.11060388125479222,0.975,0.000125
61,0.015168639520804087,0.10629705265164376,0.975,0.000125
62,0.02687322795391083,0.10259066820144654,0.975,0.000125
63,0.023084594309329985,0.09911696426570415,0.975,0.000125
64,0.017966387917598088,0.09538188204169273,0.975,0.000125
65,0.013173241851230462,0.09185415729880334,0.975,0.000125
66,0.014793245059748491,0.08855300918221473,1.0,0.000125
67,0.01888467858855923,0.08528103344142438,1.0,0.000125
68,0.023555900901556015,0.08146450258791446,1.0,0.000125
69,0.007391153617451588,0.07716539949178695,1.0,0.000125
70,0.018169474974274635,0.07364317663013935,1.0,0.000125
71,0.01809380898873011,0.07002295069396496,1.0,0.000125
72,0.012172811292111873,0.06704314090311528,1.0,0.000125
73,0.02054870976135135,0.06456941291689873,1.0,0.000125
74,0.014965219423174858,0.062247026897966865,1.0,0.000125
75,0.017428886517882346,0.06017631404101849,1.0,0.000125
76,0.02474928634862105,0.058255892060697076,1.0,0.000125
77,0.024252260724703472,0.05603341292589903,1.0,6.25e-05
78,0.011433889313290516,0.054100795090198515,1.0,6.25e-05
79,0.030687156009177367,0.052084249630570414,1.0,6.25e-05
80,0.008531322206060092,0.050528806447982785,1.0,6.25e-05
81,0.011223982460796833,0.048944362252950666,1.0,6.25e-05
82,0.04005210399627686,0.047120627388358115,1.0,6.25e-05
83,0.020204760568837323,0.045250177197158334,1.0,6.25e-05
84,0.013834448469181856,0.04353907145559788,1.0,6.25e-05
85,0.011740904053052266,0.04213392417877913,1.0,6.25e-05
86,0.011042902649690708,0.040596616454422474,1.0,6.25e-05
87,0.024816002696752548,0.039258428104221824,1.0,6.25e-05
88,0.021058885318537553,0.038104632124304774,1.0,3.125e-05
89,0.011223761023332675,0.03702097479254007,1.0,3.125e-05
90,0.024975515032807986,0.03608291074633598,1.0,3.125e-05
91,0.019105296457807223,0.03523694481700659,1.0,3.125e-05
