epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6955961457684509,0.6922592395230344,0.6052631578947368,0.001
1,0.6888668664500245,0.6918447645086991,0.631578947368421,0.001
2,0.6779422225096287,0.691440572864131,0.631578947368421,0.001
3,0.6530155111581851,0.6906776177255731,0.6578947368421053,0.001
4,0.6600607001883352,0.6898884145837081,0.6578947368421053,0.001
5,0.6590008307725955,0.6889739287526984,0.631578947368421,0.001
6,0.6332955976836702,0.688196621443096,0.5526315789473684,0.001
7,0.6246386328314104,0.6873014255573875,0.5526315789473684,0.001
8,0.6098184605948945,0.6865971339376349,0.5526315789473684,0.001
9,0.6138696130524334,0.6858797292960318,0.5526315789473684,0.001
10,0.586424914180723,0.6851031184196472,0.5263157894736842,0.001
11,0.5661764990570198,0.6838563931615729,0.5263157894736842,0.001
12,0.5985636069224431,0.6835516283386632,0.5,0.001
13,0.5586720088608245,0.6836513374981127,0.5,0.001
14,0.5479674395332989,0.6828395222362719,0.5,0.0005
15,0.5206936225931869,0.6819324054216084,0.5,0.0005
16,0.5323123453009841,0.6804053814787614,0.5263157894736842,0.0005
17,0.5388312915451506,0.6785989435095536,0.5263157894736842,0.0005
18,0.5176483616869674,0.6772296711018211,0.5263157894736842,0.0005
19,0.539278971333789,0.6755640412631788,0.5263157894736842,0.0005
20,0.5173206410856328,0.6741406541121634,0.5263157894736842,0.0005
21,0.5004053329810118,0.673299347099505,0.5263157894736842,0.0005
22,0.493620222959763,0.6746660910154644,0.5263157894736842,0.0005
23,0.5112007306172297,0.6762112818266216,0.5263157894736842,0.0005
24,0.49609785253166133,0.6799977609985753,0.5,0.0005
25,0.49522681801747054,0.6836643564073663,0.5,0.00025
26,0.47411262683379346,0.685716975676386,0.5,0.00025
27,0.47354971292691356,0.6865147744354448,0.5,0.00025
28,0.45599165125789803,0.6868101091761338,0.5,0.00025
