epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7405783971150716,0.6905170440673828,0.6,0.0005
1,0.7040399670600891,0.6901504755020141,0.575,0.0005
2,0.7308823704719544,0.6950222373008728,0.525,0.0005
3,0.7025206247965495,0.7001729488372803,0.6,0.0005
4,0.7503150145212809,0.7100620746612549,0.525,0.0005
5,0.7042604406674703,0.7162522077560425,0.525,0.0005
6,0.6795289834340413,0.7199693202972413,0.5,0.0005
7,0.7002039949099222,0.7287048459053039,0.47500000000000003,0.0005
8,0.71934574842453,0.7335640668869019,0.47500000000000003,0.0005
9,0.7302747408548991,0.7354978561401367,0.5,0.0005
10,0.6809222181638082,0.7359748244285583,0.5,0.0005
11,0.6531818747520447,0.7330650568008423,0.5249999999999999,0.00025
12,0.6381555914878845,0.7337391376495361,0.55,0.00025
13,0.6860543926556905,0.735456132888794,0.55,0.00025
14,0.654301913579305,0.7359346866607666,0.5249999999999999,0.00025
15,0.67719486951828,0.7332889318466187,0.45,0.00025
16,0.6352148572603862,0.7317449927330018,0.45,0.00025
17,0.6791373252868652,0.7312406659126282,0.5,0.00025
18,0.6337407867113749,0.7331626653671265,0.5249999999999999,0.00025
19,0.6360274990399678,0.7303128004074096,0.5,0.00025
20,0.6467196941375732,0.7289369821548461,0.42500000000000004,0.00025
21,0.6519683837890625,0.7303920745849609,0.47500000000000003,0.00025
22,0.6390904784202576,0.7318915247917175,0.47500000000000003,0.000125
23,0.6735865751902262,0.7320842146873474,0.47500000000000003,0.000125
24,0.6783820311228435,0.7325566649436951,0.5,0.000125
25,0.6246234178543091,0.7328761100769043,0.5,0.000125
26,0.6362908879915873,0.7340657234191894,0.5,0.000125
27,0.649815034866333,0.7335918426513672,0.5,0.000125
28,0.6739871382713318,0.7331727147102356,0.5249999999999999,0.000125
29,0.6454655607541402,0.7326255917549134,0.5249999999999999,0.000125
30,0.6605952064196269,0.731879186630249,0.5249999999999999,0.000125
