epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7090016841888428,0.6931421518325805,0.5,0.001
1,0.7600281079610188,0.6864237904548645,0.5,0.001
2,0.7585972905158996,0.680158793926239,0.5,0.001
3,0.6665788491566976,0.6657740294933319,0.5,0.001
4,0.6527631481488546,0.659181022644043,0.5,0.001
5,0.6288978934288025,0.6350399374961853,0.5,0.001
6,0.6165165225664775,0.6095059275627136,0.5,0.001
7,0.5685304284095765,0.5735007911920548,0.525,0.001
8,0.5477123936017354,0.5198576629161835,0.6,0.001
9,0.5556306183338166,0.46839022636413574,0.75,0.001
10,0.4828497489293416,0.3788153350353241,0.875,0.001
11,0.4615916828314463,0.3187712341547012,0.925,0.001
12,0.4135449012120565,0.25033183544874194,0.925,0.001
13,0.393671194712321,0.1947997808456421,0.975,0.001
14,0.3533571739991506,0.15900408625602722,0.975,0.001
15,0.2993905295928319,0.12971053570508956,0.975,0.001
16,0.2525944511095683,0.08469290994107723,1.0,0.001
17,0.3403264800707499,0.053118161484599115,1.0,0.001
18,0.2533106803894043,0.0348487239331007,1.0,0.001
19,0.26620721618334453,0.027611495926976204,1.0,0.001
20,0.1756851186354955,0.025370216742157937,1.0,0.001
21,0.13618856966495513,0.021667635813355447,1.0,0.001
22,0.16826003193855285,0.018690111674368383,1.0,0.001
23,0.13289613475402196,0.016170034371316432,1.0,0.001
24,0.1412455176313718,0.013935300894081593,1.0,0.001
25,0.11328035096327464,0.012337303161621094,1.0,0.001
26,0.0817498212059339,0.012295852694660426,1.0,0.001
27,0.1298086275657018,0.011471579037606715,1.0,0.0005
28,0.06821300238370895,0.010489872749894857,1.0,0.0005
29,0.08082896918058395,0.009689878672361374,1.0,0.0005
30,0.07099224627017975,0.009451071172952652,1.0,0.0005
31,0.08504407679041227,0.00809928635135293,1.0,0.0005
32,0.0653244711458683,0.007314163818955421,1.0,0.0005
33,0.08567588577667871,0.006789928022772074,1.0,0.0005
34,0.09249223868052164,0.006295835273340345,1.0,0.0005
35,0.07349469612042109,0.005807621870189905,1.0,0.0005
36,0.10096479455629985,0.0061026296578347685,1.0,0.0005
37,0.0780857115983963,0.005958140129223466,1.0,0.0005
38,0.06569452608625094,0.006477501848712564,1.0,0.00025
39,0.057544578611850736,0.006392019614577293,1.0,0.00025
40,0.05333992975453536,0.005585866328328848,1.0,0.00025
41,0.04781167010466258,0.005101673677563668,1.0,0.00025
42,0.07407848984003067,0.004706537676975131,1.0,0.00025
43,0.05484312574068705,0.004790596500970423,1.0,0.00025
44,0.07705990970134735,0.004669368872419,1.0,0.00025
45,0.040801726281642914,0.004671533196233213,1.0,0.00025
46,0.04839240213235219,0.004559048940427602,1.0,0.00025
