epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7453436732292176,0.6918089985847473,0.45,0.001
1,0.7249355475107829,0.7001733779907227,0.5,0.001
2,0.7159123698870341,0.7084625959396362,0.47500000000000003,0.001
3,0.7202042857805888,0.710556435585022,0.45,0.001
4,0.6888564070065816,0.7126584053039551,0.475,0.001
5,0.7171926816304525,0.7184173107147217,0.45,0.001
6,0.6633787512779236,0.7293790578842163,0.475,0.001
7,0.6255682746569315,0.745338785648346,0.44999999999999996,0.001
8,0.650844136873881,0.7534008622169495,0.4,0.001
9,0.6307159423828125,0.7613673210144043,0.4,0.001
10,0.6715214093526204,0.7571424841880798,0.4,0.001
11,0.5984352588653564,0.76209557056427,0.4,0.001
12,0.6415993332862854,0.7617515325546265,0.42500000000000004,0.0005
13,0.6135279615720113,0.7585522532463074,0.425,0.0005
14,0.5997195601463318,0.760210657119751,0.425,0.0005
15,0.589152459303538,0.7625197768211365,0.425,0.0005
16,0.6220547477404277,0.7631626605987549,0.475,0.0005
17,0.5972278475761413,0.7673118233680725,0.475,0.0005
18,0.5745186448097229,0.7645700335502624,0.45,0.0005
19,0.5952330629030863,0.7637805461883544,0.47500000000000003,0.0005
20,0.5886421779791514,0.7635002374649048,0.47500000000000003,0.0005
21,0.5295106887817382,0.7638711929321289,0.45,0.0005
22,0.5497401038805644,0.7675721883773804,0.45,0.0005
23,0.5285321235656738,0.7695110678672791,0.45,0.00025
24,0.5566723704338074,0.771903145313263,0.45,0.00025
25,0.5169260819753011,0.7739782571792603,0.45,0.00025
26,0.55187153617541,0.7750989198684692,0.45,0.00025
27,0.560590672492981,0.7802730441093445,0.45,0.00025
28,0.5620718836784363,0.7848606705665588,0.45,0.00025
29,0.5320412953694661,0.7895455837249756,0.45,0.00025
30,0.538317879041036,0.7947907447814941,0.45,0.00025
31,0.5191003998120626,0.7990638971328735,0.45,0.00025
