epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7157744438751884,0.6828202718013042,0.5672514619883041,0.001
1,0.7468254685401916,0.6935956429790806,0.47368421052631576,0.001
2,0.718282919862996,0.6921049565882296,0.42105263157894735,0.001
3,0.6848989709563877,0.6895022263398042,0.5336257309941521,0.001
4,0.6765106144158737,0.6897226507599289,0.5657894736842105,0.001
5,0.669383370358011,0.6916720255001171,0.5175438596491228,0.001
6,0.6566008889156839,0.6934238140647476,0.5482456140350878,0.001
7,0.6712109545002813,0.6951994767060151,0.4956140350877193,0.001
8,0.6266814216323521,0.6982218768145587,0.5219298245614035,0.001
9,0.6534523150195246,0.6979654769639712,0.5219298245614035,0.001
10,0.6217818255009858,0.695803748594748,0.5482456140350878,0.001
11,0.6205960745396821,0.6909874323252085,0.6257309941520468,0.001
12,0.5952229116273963,0.6929242546493942,0.5365497076023392,0.001
13,0.6104491653649703,0.7053606671255988,0.47953216374269003,0.001
14,0.5924204971479333,0.7099925408492217,0.47953216374269003,0.001
15,0.5337235487025717,0.7124499356424486,0.47953216374269003,0.001
16,0.5471683232680611,0.7159547950770404,0.5350877192982456,0.001
17,0.542790442964305,0.7174873319832055,0.5087719298245614,0.001
18,0.5516084468883017,0.7206753766214525,0.5102339181286549,0.001
19,0.5064691108206044,0.7297905876829818,0.4546783625730994,0.001
20,0.49393275120983954,0.7348762943937972,0.4546783625730994,0.001
21,0.46448030705037324,0.7337465688988969,0.5380116959064327,0.001
22,0.489535565479942,0.7380190282254606,0.5394736842105263,0.0005
23,0.41432588748309923,0.7381412113035047,0.513157894736842,0.0005
24,0.41312768251999565,0.7380298376083374,0.48830409356725146,0.0005
25,0.3773760430190874,0.7385762591619749,0.48684210526315785,0.0005
26,0.360784482696782,0.7410986246289434,0.48684210526315785,0.0005
27,0.33767805280892743,0.742427194440687,0.45906432748538006,0.0005
28,0.375604779564816,0.7467139733804239,0.43128654970760233,0.0005
29,0.33539189203925757,0.747699998520516,0.43128654970760233,0.0005
30,0.34402709914290386,0.7526804273192947,0.43128654970760233,0.0005
31,0.3499479026898094,0.7608520034197215,0.43128654970760233,0.0005
32,0.2845890222684197,0.7697052311252903,0.43128654970760233,0.0005
33,0.2968429086001023,0.7775621768590566,0.43128654970760233,0.00025
34,0.2825493486031242,0.7809467347892555,0.43128654970760233,0.00025
35,0.28597985220992045,0.784320676648939,0.43128654970760233,0.00025
36,0.24227942228317262,0.7882823960201161,0.45760233918128657,0.00025
37,0.25847584061000656,0.7925524099453075,0.4298245614035088,0.00025
38,0.23341144958268042,0.7967002440143276,0.4298245614035088,0.00025
39,0.21658260122589443,0.8023372066987527,0.4298245614035088,0.00025
40,0.2218530853157458,0.8050503875758197,0.4298245614035088,0.00025
41,0.2640247482320537,0.8095523988878405,0.4298245614035088,0.00025
