epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6710932612419128,0.6976921081542968,0.5,0.0005
1,0.697017498811086,0.7005708575248718,0.45,0.0005
2,0.7308990438779195,0.6980778336524963,0.47500000000000003,0.0005
3,0.702374005317688,0.6935323715209961,0.5249999999999999,0.0005
4,0.6695085008939107,0.6909369587898254,0.55,0.0005
5,0.6839858214060466,0.6877307057380676,0.575,0.0005
6,0.6385520617167155,0.6861769080162048,0.65,0.0005
7,0.6776081522305807,0.6833450555801391,0.6000000000000001,0.0005
8,0.6401444633801778,0.6787760615348816,0.6,0.0005
9,0.7257215698560079,0.6786932945251465,0.625,0.0005
10,0.6601658860842387,0.6785657644271851,0.6,0.0005
11,0.6603432496388754,0.6776598691940308,0.575,0.0005
12,0.6401185949643453,0.6787180423736572,0.625,0.0005
13,0.6146838466326395,0.6770372271537781,0.675,0.0005
14,0.5785491983095805,0.6729657053947449,0.65,0.0005
15,0.6579271912574768,0.6658972978591919,0.65,0.0005
16,0.6885415593783061,0.6608065724372864,0.625,0.0005
17,0.6299206296602885,0.6530510663986206,0.6499999999999999,0.0005
18,0.5922343293825786,0.643413758277893,0.6,0.0005
19,0.568160863717397,0.6325249195098877,0.625,0.0005
20,0.5894785722096761,0.6232337832450867,0.7,0.0005
21,0.5685549775759379,0.612314909696579,0.7250000000000001,0.0005
22,0.557518062988917,0.6011206984519959,0.7250000000000001,0.0005
23,0.5618069767951965,0.5915880262851715,0.725,0.0005
24,0.5413641154766082,0.579677414894104,0.75,0.0005
25,0.5582943081855773,0.5656977772712708,0.8,0.0005
26,0.5324997782707215,0.5522973656654357,0.75,0.0005
27,0.5308050771554311,0.5438873529434204,0.775,0.0005
28,0.5423360069592794,0.5335107803344726,0.8,0.0005
29,0.48385109901428225,0.5197338819503784,0.825,0.0005
30,0.5010684788227081,0.5085524916648865,0.8500000000000001,0.0005
31,0.4861720561981201,0.49681832194328307,0.8500000000000001,0.0005
32,0.4599651177724203,0.4889834463596344,0.85,0.0005
33,0.46211201747258507,0.46938385963439944,0.85,0.0005
34,0.49670528968175254,0.45398460030555726,0.875,0.0005
35,0.43016831278800965,0.44026912450790406,0.8999999999999999,0.0005
36,0.4122569064299266,0.4231236457824707,0.85,0.0005
37,0.35811970233917234,0.4168960750102997,0.875,0.0005
38,0.37710275650024416,0.404103422164917,0.875,0.0005
39,0.39437071084976194,0.3976809561252594,0.875,0.0005
40,0.34214739004770917,0.38111135363578796,0.875,0.0005
41,0.314555158217748,0.36194185018539426,0.9,0.0005
42,0.34357332189877826,0.34453957974910737,0.925,0.0005
43,0.35511738260587056,0.3330195665359497,0.925,0.0005
44,0.33901674548784894,0.3253218472003937,0.925,0.0005
45,0.3005134870608648,0.3154194325208664,0.925,0.0005
46,0.32947007517019905,0.3022547125816345,0.925,0.0005
47,0.2461736689011256,0.2925021290779114,0.925,0.0005
48,0.27174683213233947,0.2843671411275864,0.925,0.0005
49,0.23670255343119304,0.27521364092826844,0.925,0.0005
50,0.25722365975379946,0.26494825780391695,0.925,0.0005
51,0.22833802898724873,0.2541671395301819,0.925,0.0005
52,0.2547586699326833,0.25282027423381803,0.925,0.0005
53,0.22982491552829742,0.25032430291175845,0.925,0.00025
54,0.22412339448928834,0.247467303276062,0.925,0.00025
55,0.21096660196781158,0.24507463872432708,0.925,0.00025
56,0.22590706944465638,0.2436505675315857,0.925,0.00025
57,0.20413297613461812,0.24333677291870118,0.95,0.00025
58,0.20627388656139373,0.2417378157377243,0.95,0.00025
59,0.18140756686528522,0.24775982201099395,0.95,0.00025
60,0.17802157203356425,0.25135837495326996,0.95,0.00025
61,0.18082226117451985,0.24713188111782075,0.95,0.00025
62,0.16808833529551823,0.24837367832660676,0.95,0.00025
63,0.15406809945901234,0.2508796274662018,0.95,0.00025
64,0.18211837311585743,0.2538600116968155,0.95,0.00025
65,0.1905520627895991,0.2568931937217712,0.95,0.00025
66,0.1722281128168106,0.25642895996570586,0.95,0.00025
67,0.15803541739781699,0.25846768021583555,0.95,0.00025
68,0.15855450729529064,0.25917080640792844,0.95,0.000125
69,0.13739087879657746,0.26505022048950194,0.925,0.000125
70,0.16910171409447988,0.26482194364070893,0.925,0.000125
71,0.1522461285193761,0.2603681117296219,0.925,0.000125
72,0.15055746734142303,0.2577032446861267,0.925,0.000125
73,0.12481130609909694,0.2547491669654846,0.95,0.000125
74,0.18468843201796215,0.2509909808635712,0.925,0.000125
75,0.13130233337481817,0.2514566332101822,0.925,0.000125
76,0.16036684860785802,0.2527416557073593,0.925,0.000125
77,0.12361544072628021,0.2522806704044342,0.925,0.000125
78,0.13077052732308705,0.2538646161556244,0.925,0.000125
79,0.13620071411132811,0.2516359508037567,0.925,6.25e-05
80,0.14563049177328746,0.24756543040275575,0.925,6.25e-05
81,0.12737987140814463,0.251891952753067,0.925,6.25e-05
82,0.12893583476543427,0.250861456990242,0.925,6.25e-05
83,0.11838545302549998,0.2528550952672958,0.925,6.25e-05
84,0.14195603132247925,0.24917079508304596,0.925,6.25e-05
85,0.10482172419627507,0.24771515429019927,0.925,6.25e-05
86,0.11965994040171306,0.25143061578273773,0.925,6.25e-05
87,0.1360820750395457,0.25144128799438475,0.925,6.25e-05
