epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7028851819639447,0.6698684096336365,0.625,0.0005
1,0.7058628577144206,0.6711275577545166,0.525,0.0005
2,0.7832118643432104,0.6670947313308716,0.525,0.0005
3,0.683842334927631,0.6583085656166077,0.575,0.0005
4,0.708776316722902,0.6522327303886414,0.65,0.0005
5,0.6748648165654736,0.6470120668411254,0.65,0.0005
6,0.6874573531271029,0.645139217376709,0.65,0.0005
7,0.6733585440811991,0.6434852361679078,0.625,0.0005
8,0.6238787409638157,0.6411771059036255,0.6,0.0005
9,0.6341139634116357,0.6381765961647033,0.625,0.0005
10,0.7053863516374796,0.6357892751693726,0.6,0.0005
11,0.661320868660422,0.6357591629028321,0.6,0.0005
12,0.6834145604061479,0.6357117176055909,0.6,0.0005
13,0.6318669784970644,0.6353678584098816,0.6,0.0005
14,0.608889015782781,0.6355133533477784,0.625,0.0005
15,0.6513227980677821,0.6335091590881348,0.6,0.00025
16,0.6343282686562097,0.6328993678092957,0.6000000000000001,0.00025
17,0.6314519213027313,0.6316858768463135,0.625,0.00025
18,0.6348437516629195,0.6310414791107177,0.6,0.00025
19,0.6005761007300946,0.6320967555046082,0.6,0.00025
20,0.5534489700774184,0.6299445867538452,0.6,0.00025
21,0.6638695502481541,0.6285816550254821,0.625,0.00025
22,0.6368985336367824,0.6282814741134644,0.625,0.00025
23,0.5999545850673643,0.6279616832733155,0.625,0.00025
24,0.5804035002443971,0.6281918048858642,0.6499999999999999,0.00025
25,0.6110908915014828,0.6279040455818177,0.6499999999999999,0.00025
26,0.6055569698830613,0.6244454145431518,0.6499999999999999,0.000125
27,0.6089376777160067,0.6229059219360351,0.6499999999999999,0.000125
28,0.6350375348780336,0.6207702159881592,0.6499999999999999,0.000125
29,0.6051051040657428,0.6201807141304017,0.6499999999999999,0.000125
30,0.561020083287183,0.6187467217445374,0.675,0.000125
31,0.6299676629675537,0.6187860131263733,0.6499999999999999,0.000125
32,0.6047990692763769,0.6179540157318115,0.6499999999999999,0.000125
33,0.5782950074732804,0.6174644589424133,0.6499999999999999,0.000125
34,0.5634149723694104,0.617297911643982,0.6499999999999999,0.000125
35,0.5956695771016994,0.6157121658325195,0.6499999999999999,0.000125
36,0.5625742608759584,0.6136236071586609,0.6499999999999999,0.000125
37,0.5804932357884255,0.6118754982948303,0.6499999999999999,0.000125
38,0.5901293153522396,0.6115423440933228,0.6499999999999999,0.000125
39,0.5627395119987616,0.6106241106986999,0.6499999999999999,0.000125
40,0.5899782776832581,0.6107847094535828,0.6499999999999999,0.000125
41,0.5724740444111223,0.6115503430366516,0.6499999999999999,6.25e-05
42,0.5677905338151115,0.6115468263626098,0.6499999999999999,6.25e-05
43,0.5417325346409774,0.6123348116874695,0.6499999999999999,6.25e-05
44,0.5555681030289465,0.6131720781326294,0.6499999999999999,6.25e-05
45,0.5920384716586906,0.6127787351608276,0.6499999999999999,6.25e-05
46,0.5245158562139303,0.6132052540779114,0.625,6.25e-05
47,0.5457663065245172,0.6126077890396118,0.6499999999999999,6.25e-05
48,0.5033769171778896,0.6122731685638427,0.625,6.25e-05
49,0.5547300156425027,0.6123860359191895,0.625,6.25e-05
50,0.5241401285684409,0.612317967414856,0.625,6.25e-05
51,0.5436543857350069,0.6111356377601623,0.6499999999999999,6.25e-05
52,0.54589523637996,0.6113312363624572,0.625,3.125e-05
53,0.5598536294047572,0.6103482246398926,0.625,3.125e-05
54,0.571928252692984,0.6106194019317627,0.625,3.125e-05
55,0.5577629448986855,0.6112256288528443,0.625,3.125e-05
56,0.5820262266808197,0.6104968547821045,0.625,3.125e-05
57,0.5198077699717354,0.6102445244789123,0.625,3.125e-05
58,0.5486623684899146,0.6094943404197692,0.625,3.125e-05
59,0.5269542526798088,0.608882737159729,0.625,3.125e-05
60,0.5487346128255379,0.6095410704612731,0.625,3.125e-05
