epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7456401465302807,0.6956470960225815,0.5118421052631579,0.001
1,0.7232961553638264,0.692727390008095,0.5263157894736842,0.001
2,0.771354839963428,0.6887821707970057,0.5789473684210527,0.001
3,0.6597116518828828,0.6834707122582656,0.5552631578947369,0.001
4,0.7056515873488733,0.674884407948225,0.5828947368421052,0.001
5,0.6540216156991862,0.6645509478373405,0.6618421052631579,0.001
6,0.6502787693072174,0.6587501947696393,0.7118421052631578,0.001
7,0.6349759425147105,0.6565366142835373,0.7118421052631578,0.001
8,0.6223223461943158,0.6564743778644464,0.6605263157894736,0.001
9,0.5946668133897296,0.6525421218994336,0.6368421052631579,0.001
10,0.6105315594349877,0.6513367814895434,0.6131578947368421,0.001
11,0.6060076305421732,0.652615623596387,0.6131578947368421,0.001
12,0.5308873198800168,0.6557666063308716,0.6684210526315789,0.001
13,0.5749168537430844,0.6515980974221841,0.6671052631578948,0.001
14,0.5195760226855843,0.6493040231557993,0.6947368421052631,0.001
15,0.5347048135127052,0.654065625789838,0.6447368421052632,0.001
16,0.503081178766186,0.6575764142549955,0.5947368421052632,0.001
17,0.5237152556241569,0.6815605148290976,0.5460526315789473,0.0005
18,0.47963574528694153,0.6731210962319986,0.5710526315789474,0.0005
19,0.46418580362352274,0.6656903899632968,0.5697368421052631,0.0005
20,0.41012986837807347,0.6515927054943182,0.6447368421052632,0.0005
21,0.4336259309518135,0.6453843728089944,0.6947368421052631,0.0005
22,0.46653665324388927,0.6363585255084894,0.6947368421052631,0.0005
23,0.44244149731377425,0.6297712326049805,0.6684210526315789,0.0005
24,0.4341304534572666,0.6283593682142404,0.6684210526315789,0.0005
25,0.37831138150166654,0.6274019174086742,0.6684210526315789,0.0005
26,0.40621760841143334,0.6314984636429029,0.6684210526315789,0.0005
27,0.37361781273858025,0.640600248789176,0.6434210526315789,0.0005
28,0.3581337933823214,0.6542092179640745,0.618421052631579,0.00025
29,0.36982288047418754,0.6569647101255564,0.618421052631579,0.00025
30,0.3634518945621232,0.6626326991961553,0.618421052631579,0.00025
31,0.41955733602329837,0.6693284878363976,0.593421052631579,0.00025
32,0.3326393345655021,0.6745592753092448,0.5947368421052632,0.00025
33,0.34950257660978934,0.6644485394159952,0.618421052631579,0.00025
34,0.35735040498992143,0.6597625659062312,0.618421052631579,0.00025
35,0.31143504179130166,0.6615086824466021,0.618421052631579,0.00025
36,0.31070517432891714,0.6639292301275791,0.618421052631579,0.00025
