epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.6823275468566201,0.6918990486546567,0.5,0.0005
1,0.7421553297476335,0.696212859530198,0.5527777777777778,0.0005
2,0.7689134749499235,0.6958301506544414,0.48888888888888893,0.0005
3,0.7678434577855197,0.6947525771040666,0.5194444444444444,0.0005
4,0.7234399752183394,0.6932857820862218,0.5194444444444444,0.0005
5,0.748009898445823,0.6883816656313444,0.5083333333333333,0.0005
6,0.6423188285394148,0.687276724137758,0.5638888888888889,0.0005
7,0.6527233990755948,0.6863486923669514,0.5638888888888889,0.0005
8,0.6646328460086476,0.6848003456467077,0.5638888888888889,0.0005
9,0.671899139881134,0.6819410982884859,0.5888888888888889,0.0005
10,0.6424145102500916,0.6793765174715143,0.5861111111111111,0.0005
11,0.6563015580177307,0.6767320978014093,0.5861111111111111,0.0005
12,0.6870626482096586,0.6738625890330264,0.5861111111111111,0.0005
13,0.7054595242847096,0.6741698509768436,0.6138888888888889,0.0005
14,0.6567613048986956,0.6719405431496469,0.6111111111111112,0.0005
15,0.5422950061884794,0.6712261469740617,0.6388888888888888,0.0005
16,0.577153438871557,0.6716756161890531,0.6666666666666667,0.0005
17,0.6504795334555886,0.6690465776543868,0.6916666666666667,0.0005
18,0.6541236747394908,0.6692515580277694,0.6666666666666667,0.0005
19,0.6994923082264987,0.6707532782303659,0.6388888888888888,0.0005
20,0.6111041849309747,0.6686619551558244,0.6388888888888888,0.0005
21,0.6130783774636008,0.668341726064682,0.6138888888888889,0.0005
22,0.7331191789020192,0.6671165729823866,0.6138888888888889,0.0005
23,0.6040367484092712,0.6664140538165444,0.6138888888888889,0.0005
24,0.6305072957819159,0.6649392905988192,0.6388888888888888,0.0005
25,0.6084215370091525,0.6656600503545058,0.6138888888888889,0.0005
26,0.517965625632893,0.6665727276551096,0.6138888888888889,0.0005
27,0.5695574337785895,0.6654911307912124,0.6388888888888888,0.0005
28,0.5883908000859347,0.6635681218222568,0.663888888888889,0.00025
29,0.512738433751193,0.6641710243727031,0.663888888888889,0.00025
30,0.5084638487208973,0.6615552525771292,0.663888888888889,0.00025
31,0.522417659109289,0.6626384493551756,0.663888888888889,0.00025
32,0.6434425549073652,0.6635285051245439,0.663888888888889,0.00025
33,0.5221339897675947,0.6636658075608706,0.663888888888889,0.00025
34,0.5470307686112144,0.6624891757965088,0.6611111111111111,0.00025
35,0.5404275872490623,0.6635588846708599,0.6611111111111111,0.00025
36,0.509414710781791,0.661762574785634,0.6611111111111111,0.00025
37,0.5161797404289246,0.6617729616792578,0.6611111111111111,0.00025
38,0.6216514923355796,0.6632433831691742,0.6611111111111111,0.00025
39,0.5650027665224943,0.6636902893844404,0.6611111111111111,0.000125
40,0.47635033997622406,0.662941353885751,0.6611111111111111,0.000125
41,0.4719064479524439,0.6626375097977487,0.6611111111111111,0.000125
42,0.5258640050888062,0.6626250634067937,0.6611111111111111,0.000125
43,0.5747364542701028,0.6629525987725509,0.6611111111111111,0.000125
44,0.5276738242669539,0.6624352916290885,0.6611111111111111,0.000125
45,0.47301530838012695,0.6607354063736764,0.6611111111111111,0.000125
46,0.44608409296382556,0.6607461618749719,0.6611111111111111,0.000125
47,0.5343753912232139,0.6594847440719604,0.6611111111111111,0.000125
