epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7220089216517587,0.6958746314048767,0.47368421052631576,0.001
1,0.7197503987540547,0.6891053632686013,0.5,0.001
2,0.6866861393309047,0.6844229478585092,0.5,0.001
3,0.6591113693693764,0.6828360902635675,0.6052631578947368,0.001
4,0.6779625777505401,0.6796894544049313,0.6052631578947368,0.001
5,0.7040276522310371,0.6767799446457311,0.5789473684210527,0.001
6,0.6721641660755516,0.6727376109675357,0.5789473684210527,0.001
7,0.6709430227931749,0.6709861159324646,0.5789473684210527,0.001
8,0.6648049807956076,0.6673450689566763,0.5789473684210527,0.001
9,0.648637612660726,0.66221852365293,0.6052631578947368,0.001
10,0.6222355686701261,0.6586083361977025,0.6052631578947368,0.001
11,0.5338280656908312,0.653908654263145,0.631578947368421,0.001
12,0.558336004996911,0.6487892803392912,0.631578947368421,0.001
13,0.5999481652536963,0.6436161994934082,0.631578947368421,0.001
14,0.5688910132799393,0.6399336739590293,0.6052631578947368,0.001
15,0.5319990727127107,0.6352291107177734,0.6578947368421053,0.001
16,0.5376032292842865,0.6270746965157358,0.6842105263157894,0.001
17,0.5193837157681457,0.6186521398393732,0.6842105263157895,0.001
18,0.5105728889122988,0.6121526485995242,0.6842105263157895,0.001
19,0.44496577213972044,0.6043484712901869,0.6842105263157894,0.001
20,0.5090288649766873,0.5996747111019335,0.6052631578947368,0.001
21,0.4760315484470791,0.6013245331613641,0.6052631578947368,0.001
22,0.45408459045948124,0.6199204827609816,0.6052631578947368,0.001
23,0.4398401807516049,0.6375989380635714,0.5789473684210527,0.001
24,0.39053342790685147,0.6211828840406317,0.5789473684210527,0.001
25,0.3256976395590693,0.6205706565003646,0.631578947368421,0.001
26,0.3856559273524162,0.6328368657513669,0.736842105263158,0.001
27,0.35561263968801904,0.6394818770258051,0.6842105263157895,0.001
28,0.35688677532041174,0.6431929688704642,0.6578947368421053,0.001
29,0.2933668891588847,0.6416728778889305,0.6578947368421053,0.001
30,0.3098223890758987,0.6396458494035822,0.7105263157894737,0.001
31,0.28327958145712173,0.6325937023288325,0.7105263157894737,0.001
32,0.28431446022457546,0.6292787602073268,0.7368421052631579,0.001
33,0.24995920864435342,0.6273490174820548,0.763157894736842,0.001
34,0.23737390963440266,0.6020912590779757,0.763157894736842,0.001
35,0.20494900096176016,0.6091458922938296,0.6842105263157895,0.001
36,0.21513712024077392,0.6110367273029528,0.7105263157894737,0.001
37,0.21007362301023597,0.6048017991216559,0.7368421052631579,0.001
38,0.15538090199996263,0.6041508003285057,0.7368421052631579,0.001
39,0.18124970819196132,0.617215843577134,0.7368421052631579,0.001
40,0.1746994011167787,0.621656629600023,0.763157894736842,0.001
41,0.18606351163142767,0.6151342721361863,0.7368421052631579,0.001
42,0.1343572477244923,0.6076329193617168,0.7894736842105263,0.001
43,0.14163116766856268,0.6110124948777651,0.7894736842105263,0.001
44,0.1070482838484976,0.6192248353832647,0.8157894736842105,0.001
45,0.1333154900970622,0.6042504247866178,0.736842105263158,0.001
46,0.10340292968301691,0.6250680967381126,0.736842105263158,0.001
47,0.1126168056940421,0.6482313589045876,0.736842105263158,0.001
48,0.1060061471329795,0.6623586855436626,0.763157894736842,0.001
49,0.08047074009465356,0.6727732482709383,0.7368421052631579,0.001
50,0.09336988105733171,0.6986667262880426,0.763157894736842,0.001
51,0.05637106229352136,0.7056189085307875,0.7894736842105263,0.001
52,0.05957607036599746,0.7154858614269056,0.763157894736842,0.001
53,0.06378205247923859,0.733899241999576,0.763157894736842,0.001
54,0.0541116551328928,0.769118889382011,0.763157894736842,0.001
55,0.055934318237834506,0.8054864688923484,0.763157894736842,0.0005
56,0.05923590821842862,0.8291630399854559,0.7368421052631579,0.0005
57,0.044310585969788395,0.8208159176926864,0.763157894736842,0.0005
58,0.03486473020962161,0.8152250616173995,0.763157894736842,0.0005
59,0.06694043870282988,0.8151446769112035,0.763157894736842,0.0005
60,0.05562954768538475,0.8236516431758278,0.763157894736842,0.0005
61,0.04037780817757305,0.8314729583890814,0.763157894736842,0.0005
62,0.04976337874292308,0.8352864792472438,0.763157894736842,0.0005
63,0.034210230040754006,0.8170738910373888,0.763157894736842,0.0005
64,0.03156920958660606,0.8088728189468384,0.7894736842105263,0.0005
65,0.04157096044056945,0.8059849848872737,0.7894736842105263,0.0005
66,0.05105795013980988,0.8069864386006406,0.7894736842105263,0.00025
67,0.04592150188664086,0.8092803139435617,0.7894736842105263,0.00025
68,0.03143648823930158,0.8075716981762334,0.7894736842105263,0.00025
69,0.02979513010981246,0.7920353036177786,0.7894736842105263,0.00025
70,0.03913575022393822,0.7924214711314753,0.7894736842105263,0.00025
71,0.03611740388740332,0.7840693012664193,0.7894736842105263,0.00025
72,0.017968135193372384,0.7768592724674627,0.7894736842105263,0.00025
73,0.029192075451724548,0.7758742335595583,0.7894736842105263,0.00025
74,0.03823651510298762,0.7754205277091578,0.7894736842105263,0.00025
