epoch,train_loss,val_loss,val_balanced_accuracy,lr
0,0.7167797553337226,0.69524644613266,0.45,0.001
1,0.6933939052840411,0.6955687880516053,0.425,0.001
2,0.6954989706055593,0.6985062837600708,0.45,0.001
3,0.6873169268591929,0.7018927812576294,0.4,0.001
4,0.721019120539649,0.7027318596839904,0.375,0.001
5,0.6284175858659259,0.7000815391540527,0.475,0.001
6,0.6510075532783897,0.6956532239913941,0.55,0.001
7,0.6392531122191477,0.692803704738617,0.525,0.001
8,0.5965541631488477,0.6924315690994263,0.525,0.001
9,0.5857697381811627,0.6918552041053772,0.525,0.001
10,0.6035619721574298,0.6907381296157837,0.525,0.001
11,0.5646867095413854,0.6859784841537475,0.575,0.001
12,0.552853594392033,0.6868823766708374,0.575,0.001
13,0.5894505411891614,0.6951737642288208,0.575,0.001
14,0.5296177444821697,0.6991701483726501,0.525,0.001
15,0.5012535296254239,0.7028059482574462,0.525,0.001
16,0.5758808295605546,0.7049360990524292,0.575,0.001
17,0.49423117708351655,0.709956169128418,0.6,0.001
18,0.5180066733037011,0.7190902590751648,0.6,0.001
19,0.4534086943682978,0.7327839851379394,0.575,0.001
20,0.4701627088805376,0.7457970380783081,0.575,0.001
21,0.37812491493710015,0.7575544834136962,0.55,0.001
22,0.3771549427913407,0.7634664893150329,0.575,0.001
23,0.39104638816946646,0.7631169199943543,0.575,0.001
24,0.38931619363316033,0.7677672147750855,0.65,0.001
25,0.335255209672249,0.7833004236221314,0.65,0.001
26,0.3109346928737931,0.7991434574127197,0.65,0.001
27,0.28206050446477987,0.8094573736190795,0.6,0.001
28,0.2217139076378386,0.8170150518417358,0.6000000000000001,0.001
29,0.22560563734022238,0.8340379476547242,0.525,0.001
30,0.21381691477056278,0.8474421739578247,0.55,0.001
31,0.21463118897656264,0.8580190181732178,0.5,0.001
32,0.1518029502387774,0.8867736101150513,0.45,0.001
33,0.1562957940465313,0.9011750817298889,0.425,0.001
34,0.12351446586140132,0.9190556645393372,0.45,0.001
35,0.1348708016892611,0.9633761167526245,0.47500000000000003,0.0005
36,0.09099611349530139,0.9886900901794433,0.47500000000000003,0.0005
37,0.10784724998777195,1.0062045097351073,0.47500000000000003,0.0005
38,0.08999637817427264,1.023203730583191,0.47500000000000003,0.0005
39,0.0979538974115404,1.0423064470291137,0.44999999999999996,0.0005
40,0.1158062434297497,1.0555751085281373,0.44999999999999996,0.0005
41,0.08908045115107197,1.0641149520874023,0.44999999999999996,0.0005
42,0.0902757554993791,1.0870774745941163,0.4,0.0005
43,0.0757071148541014,1.0974244356155396,0.4,0.0005
44,0.08723758981894639,1.1214887857437135,0.4,0.0005
45,0.058341795862731284,1.13634033203125,0.375,0.0005
46,0.09000667815996428,1.147504949569702,0.375,0.00025
47,0.06222735433760336,1.1469388008117676,0.375,0.00025
48,0.04843946495803736,1.1428724765777587,0.42500000000000004,0.00025
49,0.06748806546300144,1.139458990097046,0.45,0.00025
50,0.04018228185378899,1.131482434272766,0.47500000000000003,0.00025
51,0.07250155382237192,1.1428626537323,0.47500000000000003,0.00025
52,0.05494451118727862,1.1491910696029664,0.45,0.00025
53,0.05168661500437785,1.1501791954040528,0.45,0.00025
54,0.05166859981619706,1.148665475845337,0.45,0.00025
